source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2021,25712000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2021,8686000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2021,57095000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2021,222542000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2021,246509000000
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2022,86776000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2022,86749000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2022,25672000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2022,9337000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2022,56897000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2022,220979000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2022,241470000000
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2022,86776000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2022,86749000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2022,25672000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2022,9337000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2022,56897000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2022,220979000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2022,241470000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1948,2472000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1948,3428000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1948,175000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1948,1005000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1948,826000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1948,2245000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1948,57489000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1948,91367000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1948,3238000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1948,9473000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1948,10759000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1948,23756000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1949,2712000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1949,3747000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1949,193000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1949,746000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1949,1188000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1949,2655000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1949,58325000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1949,100136000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1949,3552000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1949,6628000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1949,13700000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1949,26417000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1950,2586000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1950,4154000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1950,195000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1950,748000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1950,1233000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1950,2759000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1950,53138000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1950,98751000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1950,3735000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1950,6829000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1950,14117000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1950,28393000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1951,3222000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1951,6890000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1951,324000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1951,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1951,403000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1951,3981000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1951,4751000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1951,67116000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1951,153857000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1951,3862000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1951,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1951,3360000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1951,41663000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1951,44528000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1952,4780000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1952,9375000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1952,329000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1952,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1952,2018000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1952,8427000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1952,13785000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1952,93216000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1952,210793000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1952,4005000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1952,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1952,17432000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1952,84212000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1952,128901000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1953,5516000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1953,10097000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1953,357000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1953,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1953,1725000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1953,6202000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1953,19512000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1953,103585000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1953,212681000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1953,4276000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1953,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1953,14699000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1953,60790000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1953,180148000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1954,5271000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1954,9461000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1954,386000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1954,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1954,1811000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1954,4929000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1954,18198000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1954,94171000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1954,201681000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1954,4947000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1954,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1954,15737000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1954,50804000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1954,175368000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1955,5255000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1955,9244000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1955,419000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1955,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1955,1742000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1955,2661000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1955,15849000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1955,88574000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1955,192754000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1955,5057000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1955,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1955,14202000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1955,28929000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1955,145796000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1956,5502000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1956,9136000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1956,477000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1956,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1956,1976000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1956,3028000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1956,15277000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1956,87051000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1956,181951000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1956,5394000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1956,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1956,15475000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1956,32381000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1956,132876000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1957,5701000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1957,9117000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1957,511000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1957,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1957,1786000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1957,4027000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1957,16956000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1957,86691000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1957,184719000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1957,5563000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1957,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1957,12994000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1957,38605000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1957,136461000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1958,6003000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1958,8993000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1958,562000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1958,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1958,2063000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1958,4222000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1958,17350000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1958,85610000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1958,174145000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1958,6059000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1958,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1958,14844000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1958,39376000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1958,138655000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1959,6327000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1959,9269000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1959,641000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1959,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1959,1890000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1959,5133000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1959,18205000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1959,84919000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1959,167769000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1959,6465000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1959,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1959,13285000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1959,45424000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1959,144101000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1960,6240000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1960,9168000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1960,694000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1960,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1960,1875000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1960,4875000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1960,18641000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1960,81447000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1960,164259000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1960,7056000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1960,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1960,13284000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1960,43201000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1960,149468000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1961,6616000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1961,9181000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1961,786000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1961,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1961,2118000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1961,5025000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1961,19566000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1961,80212000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1961,163143000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1961,8014000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1961,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1961,14708000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1961,43677000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1961,153061000000
