source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1994,12277000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1994,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1994,9852000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1994,54654000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1994,81765000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1994,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1994,84161000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1994,107613000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1994,26834000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1994,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1994,15619000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1994,106972000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1994,130193000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1994,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1995,43559000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1995,49400000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1995,12123000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1995,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1995,10033000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1995,59833000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1995,80780000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1995,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1995,82094000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1995,105340000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1995,25851000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1995,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1995,15607000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1995,113763000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1995,126429000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1995,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1996,43031000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1996,49238000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1996,11153000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1996,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1996,9384000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1996,59948000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1996,81814000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1996,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1996,79199000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1996,102533000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1996,23225000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1996,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1996,14324000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1996,111197000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1996,126115000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1996,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1997,42740000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1997,49146000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1997,11070000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1997,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1997,10122000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1997,62410000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1997,82517000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1997,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1997,76372000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1997,99361000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1997,22382000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1997,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1997,15210000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1997,112624000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1997,125718000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1997,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1998,41255000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1998,44007000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1998,10380000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1998,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1998,15434000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1998,62487000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1998,85021000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1998,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1998,71710000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1998,86548000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1998,20414000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1998,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1998,23021000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1998,110163000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1998,128190000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1998,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1999,41226000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1999,44722000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1999,10454000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1999,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1999,15474000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1999,74922000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1999,91796000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1999,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1999,69170000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1999,84899000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1999,19846000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1999,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1999,22864000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1999,127951000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1999,136594000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1999,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2000,41932000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2000,43585000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2000,11366000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2000,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2000,18887000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2000,78955000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2000,95809000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2000,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2000,67132000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2000,78950000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2000,20589000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2000,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2000,27506000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2000,134816000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2000,140458000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2000,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2001,43241000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2001,45619000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2001,11308000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2001,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2001,19961000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2001,92770000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2001,106529000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2001,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2001,66758000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2001,79686000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2001,19752000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2001,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2001,28591000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2001,150442000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2001,153896000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2001,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2002,45864000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2002,48698000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2002,13355000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2002,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2002,24905000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2002,97615000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2002,115196000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2002,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2002,67693000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2002,79573000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2002,21822000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2002,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2002,35359000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2002,158860000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2002,163923000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2002,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2003,47346000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2003,51144000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2003,13507000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2003,7695000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2003,36716000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2003,141131000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2003,140261000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2003,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2003,67129000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2003,79819000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2003,21079000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2003,13919000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2003,51489000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2003,216807000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2003,195668000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2003,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2004,50305000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2004,62348000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2004,14096000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2004,8307000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2004,31361000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2004,153406000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2004,151188000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2004,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2004,68515000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2004,93427000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2004,21123000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2004,14420000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2004,43041000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2004,227454000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2004,205721000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2004,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2005,53535000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2005,63039000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2005,14592000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2005,10065000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2005,33584000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2005,138948000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2005,170151000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2005,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2005,70449000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2005,91268000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2005,21126000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2005,16767000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2005,44821000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2005,195503000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2005,225340000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2005,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2006,57222000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2006,64603000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2006,14211000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2006,10135000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2006,39533000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2006,166425000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2006,184332000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2006,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2006,73036000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2006,90721000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2006,19957000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2006,16219000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2006,51224000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2006,224456000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2006,238188000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2006,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2007,58148000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2007,65634000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2007,15261000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2007,11231000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2007,39631000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2007,190875000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2007,221468000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2007,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2007,72620000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2007,89745000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2007,20867000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2007,17264000000
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,2007,50046000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,2007,249874000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,2007,280339000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,2007,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,2008,61296000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,2008,69043000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,2008,16106000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2008,11185000000
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,2008,42699000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,2008,214088000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,2008,259070000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,2008,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,2008,73963000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,2008,91214000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,2008,21278000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2008,16486000000
